PPI,ClusterSize,ClusterScore
lateral ventricle - neuronal cells,5,-0.159456046613
lateral ventricle - neuronal cells,7,-0.0331285857563
lateral ventricle - neuronal cells,32,0.457181291769
lateral ventricle - neuronal cells,8,0.476277831366
lateral ventricle - neuronal cells,53,0.380796348409
lateral ventricle - neuronal cells,8,0.661681703206
lateral ventricle - neuronal cells,4,0.525786989923
lateral ventricle - neuronal cells,4,0.617933289032
lateral ventricle - neuronal cells,4,0.348100000178
lateral ventricle - neuronal cells,4,0.6209653995
lateral ventricle - neuronal cells,4,0.701589084323
liver - bile duct cells,231,0.289913589708
liver - bile duct cells,433,0.119819444976
liver - bile duct cells,1248,0.131351500158
liver - bile duct cells,1697,0.116882616141
liver - bile duct cells,310,0.105323827915
liver - bile duct cells,9,0.41513849558
liver - bile duct cells,121,0.0686973881745
liver - bile duct cells,786,0.0603143730314
liver - bile duct cells,848,0.0113621997347
liver - bile duct cells,235,0.0461810309815
liver - bile duct cells,7,0.575635565005
liver - bile duct cells,13,0.307057163646
liver - bile duct cells,5,-0.159456046613
liver - bile duct cells,7,-0.0331285857563
liver - bile duct cells,6,0.462762545641
liver - bile duct cells,31,0.463421913013
liver - bile duct cells,53,0.380796348409
liver - bile duct cells,17,0.172202032434
liver - bile duct cells,8,0.661681703206
liver - bile duct cells,4,0.525786989923
liver - bile duct cells,8,0.476277831366
liver - bile duct cells,4,0.617933289032
liver - bile duct cells,4,0.348100000178
liver - bile duct cells,4,0.6209653995
liver - hepatocytes,231,0.289913589708
liver - hepatocytes,424,0.127195676562
liver - hepatocytes,1184,0.128514621099
liver - hepatocytes,1754,0.119728776715
liver - hepatocytes,311,0.106308529204
liver - hepatocytes,279,0.0562222039111
liver - hepatocytes,9,0.41513849558
liver - hepatocytes,183,0.0627083379229
liver - hepatocytes,848,0.0615527960612
liver - hepatocytes,704,-0.00319074067868
liver - hepatocytes,55,0.201360127777
liver - hepatocytes,6,0.248301132423
liver - hepatocytes,5,-0.00719938319327
liver - hepatocytes,7,0.575635565005
liver - hepatocytes,5,-0.159456046613
liver - hepatocytes,8,0.476277831366
liver - hepatocytes,53,0.380796348409
liver - hepatocytes,8,0.661681703206
liver - hepatocytes,4,0.617933289032
liver - hepatocytes,4,0.348100000178
liver - hepatocytes,4,0.6209653995
lung - macrophages,231,0.289913589708
lung - macrophages,423,0.125147415166
lung - macrophages,1191,0.136480389755
lung - macrophages,1635,0.121429120433
lung - macrophages,309,0.106914719896
lung - macrophages,9,0.41513849558
lung - macrophages,152,0.0532029458428
lung - macrophages,780,0.0592036780244
lung - macrophages,827,0.0123168011187
lung - macrophages,304,0.0664800862173
lung - macrophages,63,0.101286450149
lung - macrophages,6,0.248301132423
lung - macrophages,7,0.575635565005
lung - macrophages,19,0.141902039138
lung - macrophages,5,-0.159456046613
lung - macrophages,6,0.462762545641
lung - macrophages,31,0.463421913013
lung - macrophages,55,0.339417077019
lung - macrophages,8,0.661681703206
lung - macrophages,4,0.525786989923
lung - macrophages,8,0.476277831366
lung - macrophages,4,0.617933289032
lung - macrophages,4,0.348100000178
lung - macrophages,4,0.6209653995
lung - macrophages,4,0.701589084323
lung - pneumocytes,231,0.289913589708
lung - pneumocytes,441,0.122694798276
lung - pneumocytes,508,0.0512558980586
lung - pneumocytes,1631,0.118705370775
lung - pneumocytes,290,0.11446166267
lung - pneumocytes,9,0.41513849558
lung - pneumocytes,85,0.0693455029899
lung - pneumocytes,28,0.174613800573
lung - pneumocytes,809,0.0652627993558
lung - pneumocytes,787,0.00813041592758
lung - pneumocytes,299,0.068966417201
lung - pneumocytes,846,0.179271211242
lung - pneumocytes,7,0.575635565005
lung - pneumocytes,5,-0.159456046613
lung - pneumocytes,32,0.457181291769
lung - pneumocytes,8,0.476277831366
lung - pneumocytes,53,0.380796348409
lung - pneumocytes,8,0.661681703206
lung - pneumocytes,4,0.617933289032
lung - pneumocytes,4,0.348100000178
lung - pneumocytes,4,0.6209653995
lymph node - non-germinal center cells,232,0.289096177285
lymph node - non-germinal center cells,430,0.12318971245
lymph node - non-germinal center cells,1244,0.120561011045
lymph node - non-germinal center cells,1610,0.122005930178
lymph node - non-germinal center cells,311,0.103434454545
lymph node - non-germinal center cells,807,0.00860812203873
lymph node - non-germinal center cells,9,0.41513849558
lymph node - non-germinal center cells,123,0.13825015168
lymph node - non-germinal center cells,102,0.0513170754683
lymph node - non-germinal center cells,923,0.057598825143
lymph node - non-germinal center cells,164,0.137414745949
lymph node - non-germinal center cells,6,0.248301132423
lymph node - non-germinal center cells,7,0.575635565005
lymph node - non-germinal center cells,5,0.240876228843
lymph node - non-germinal center cells,5,-0.159456046613
lymph node - non-germinal center cells,31,0.463421913013
lymph node - non-germinal center cells,8,0.476277831366
lymph node - non-germinal center cells,55,0.339417077019
lymph node - non-germinal center cells,8,0.661681703206
lymph node - non-germinal center cells,4,0.617933289032
lymph node - non-germinal center cells,4,0.348100000178
lymph node - non-germinal center cells,4,0.6209653995
oral mucosa - squamous epithelial cells,230,0.288954136244
oral mucosa - squamous epithelial cells,395,0.125712764944
oral mucosa - squamous epithelial cells,325,0.0047733102996
oral mucosa - squamous epithelial cells,1755,0.122721625285
oral mucosa - squamous epithelial cells,308,0.107930031885
oral mucosa - squamous epithelial cells,101,0.0217846567322
oral mucosa - squamous epithelial cells,9,0.41513849558
oral mucosa - squamous epithelial cells,263,0.0549585631019
oral mucosa - squamous epithelial cells,832,0.0624606158361
oral mucosa - squamous epithelial cells,645,-0.00882209137335
oral mucosa - squamous epithelial cells,995,0.166940752043
oral mucosa - squamous epithelial cells,98,0.118955357456
oral mucosa - squamous epithelial cells,6,0.248301132423
oral mucosa - squamous epithelial cells,7,0.575635565005
oral mucosa - squamous epithelial cells,5,-0.159456046613
oral mucosa - squamous epithelial cells,31,0.463421913013
oral mucosa - squamous epithelial cells,8,0.476277831366
oral mucosa - squamous epithelial cells,53,0.380796348409
oral mucosa - squamous epithelial cells,8,0.661681703206
oral mucosa - squamous epithelial cells,4,0.617933289032
oral mucosa - squamous epithelial cells,4,0.348100000178
oral mucosa - squamous epithelial cells,4,0.6209653995
ovary - ovarian stroma cells,231,0.289913589708
ovary - ovarian stroma cells,447,0.117560076646
ovary - ovarian stroma cells,297,0.010821288615
ovary - ovarian stroma cells,1599,0.120278916948
ovary - ovarian stroma cells,306,0.108209418349
ovary - ovarian stroma cells,226,0.0186800707918
ovary - ovarian stroma cells,9,0.41513849558
ovary - ovarian stroma cells,28,0.174613800573
ovary - ovarian stroma cells,891,0.0654675424495
ovary - ovarian stroma cells,829,0.00872813903123
ovary - ovarian stroma cells,1077,0.165585140253
ovary - ovarian stroma cells,7,0.575635565005
ovary - ovarian stroma cells,5,-0.159456046613
ovary - ovarian stroma cells,7,-0.0331285857563
ovary - ovarian stroma cells,32,0.457181291769
ovary - ovarian stroma cells,8,0.476277831366
ovary - ovarian stroma cells,53,0.380796348409
ovary - ovarian stroma cells,17,0.172202032434
ovary - ovarian stroma cells,8,0.661681703206
ovary - ovarian stroma cells,4,0.617933289032
ovary - ovarian stroma cells,4,0.348100000178
ovary - ovarian stroma cells,4,0.6209653995
pancreas - exocrine glandular cells,233,0.283494023564
pancreas - exocrine glandular cells,443,0.126914259591
pancreas - exocrine glandular cells,538,0.048913775867
pancreas - exocrine glandular cells,1540,0.119268958202
pancreas - exocrine glandular cells,428,0.0877841741103
pancreas - exocrine glandular cells,108,0.0332622615273
pancreas - exocrine glandular cells,38,0.181292344082
pancreas - exocrine glandular cells,114,0.095290353308
pancreas - exocrine glandular cells,897,0.0112795935461
pancreas - exocrine glandular cells,925,0.159490015341
pancreas - exocrine glandular cells,658,0.0610032615508
pancreas - exocrine glandular cells,59,0.284403026965
pancreas - exocrine glandular cells,8,0.272029975005
pancreas - exocrine glandular cells,7,0.575635565005
pancreas - exocrine glandular cells,5,0.240876228843
pancreas - exocrine glandular cells,5,-0.159456046613
pancreas - exocrine glandular cells,31,0.463421913013
pancreas - exocrine glandular cells,29,0.189819163541
pancreas - exocrine glandular cells,8,0.661681703206
pancreas - exocrine glandular cells,6,0.516772256402
pancreas - exocrine glandular cells,4,0.617933289032
pancreas - exocrine glandular cells,4,0.348100000178
pancreas - exocrine glandular cells,4,0.6209653995
placenta - trophoblastic cells,231,0.289913589708
placenta - trophoblastic cells,413,0.125773546207
placenta - trophoblastic cells,330,0.0103438831435
placenta - trophoblastic cells,1605,0.120165408435
placenta - trophoblastic cells,302,0.111792060473
placenta - trophoblastic cells,9,0.41513849558
placenta - trophoblastic cells,136,0.111690571658
placenta - trophoblastic cells,166,0.0513599196917
placenta - trophoblastic cells,832,0.0624525025168
placenta - trophoblastic cells,765,0.0118971900928
placenta - trophoblastic cells,1085,0.163745312553
placenta - trophoblastic cells,41,0.311696281942
placenta - trophoblastic cells,7,0.575635565005
placenta - trophoblastic cells,51,0.19567881401
placenta - trophoblastic cells,5,-0.159456046613
placenta - trophoblastic cells,26,0.0803675707733
placenta - trophoblastic cells,8,0.476277831366
placenta - trophoblastic cells,53,0.380796348409
placenta - trophoblastic cells,8,0.661681703206
placenta - trophoblastic cells,4,0.617933289032
placenta - trophoblastic cells,4,0.348100000178
placenta - trophoblastic cells,4,0.6209653995
placenta - trophoblastic cells,4,0.701589084323
prostate - glandular cells,231,0.289913589708
prostate - glandular cells,453,0.117034518567
prostate - glandular cells,313,0.00803149052847
prostate - glandular cells,1608,0.119494924929
prostate - glandular cells,306,0.108209418349
prostate - glandular cells,223,0.0317498317324
prostate - glandular cells,9,0.41513849558
prostate - glandular cells,28,0.174613800573
prostate - glandular cells,892,0.0646780761748
prostate - glandular cells,799,0.00845391043571
prostate - glandular cells,1079,0.166400914106
prostate - glandular cells,26,0.0915808759955
prostate - glandular cells,5,-0.159456046613
prostate - glandular cells,32,0.457181291769
prostate - glandular cells,8,0.476277831366
prostate - glandular cells,53,0.380796348409
prostate - glandular cells,8,0.661681703206
prostate - glandular cells,4,0.525786989923
prostate - glandular cells,4,0.617933289032
prostate - glandular cells,4,0.348100000178
prostate - glandular cells,4,0.6209653995
rectum - glandular cells,234,0.284453664457
rectum - glandular cells,1829,0.120324505173
rectum - glandular cells,374,0.00977584982316
rectum - glandular cells,304,0.109771639514
rectum - glandular cells,914,0.00797729744886
rectum - glandular cells,9,0.41513849558
rectum - glandular cells,122,0.114070405591
rectum - glandular cells,95,0.0475883212863
rectum - glandular cells,830,0.062402601881
rectum - glandular cells,1020,0.164337459334
rectum - glandular cells,170,0.0862478121078
rectum - glandular cells,4,0.55542412224
rectum - glandular cells,4,0.502877992684
rectum - glandular cells,7,0.575635565005
rectum - glandular cells,5,-0.159456046613
rectum - glandular cells,7,-0.0331285857563
rectum - glandular cells,31,0.463421913013
rectum - glandular cells,8,0.476277831366
rectum - glandular cells,53,0.380796348409
rectum - glandular cells,17,0.172202032434
rectum - glandular cells,8,0.661681703206
rectum - glandular cells,19,0.425041822396
rectum - glandular cells,8,0.280109246609
rectum - glandular cells,4,0.617933289032
rectum - glandular cells,4,0.348100000178
rectum - glandular cells,4,0.6209653995
rectum - glandular cells,5,0.558183426548
salivary gland - glandular cells,237,0.287986236502
salivary gland - glandular cells,431,0.122810829452
salivary gland - glandular cells,1247,0.125555129631
salivary gland - glandular cells,1629,0.119991831394
salivary gland - glandular cells,313,0.102773635794
salivary gland - glandular cells,9,0.41513849558
salivary gland - glandular cells,229,0.0475679768334
salivary gland - glandular cells,102,0.0654657168019
salivary gland - glandular cells,833,0.0625602788725
salivary gland - glandular cells,815,0.00729578074175
salivary gland - glandular cells,114,0.184475712526
salivary gland - glandular cells,7,0.575635565005
salivary gland - glandular cells,5,-0.159456046613
salivary gland - glandular cells,31,0.463421913013
salivary gland - glandular cells,8,0.476277831366
salivary gland - glandular cells,55,0.339417077019
salivary gland - glandular cells,8,0.661681703206
salivary gland - glandular cells,4,0.617933289032
salivary gland - glandular cells,4,0.348100000178
salivary gland - glandular cells,4,0.6209653995
salivary gland - glandular cells,4,0.701589084323
seminal vesicle - glandular cells,229,0.288954136244
seminal vesicle - glandular cells,1483,0.117034615625
seminal vesicle - glandular cells,405,0.0144981450555
seminal vesicle - glandular cells,300,0.108517640556
seminal vesicle - glandular cells,124,0.04608505773
seminal vesicle - glandular cells,9,0.41513849558
seminal vesicle - glandular cells,650,-0.0137450515782
seminal vesicle - glandular cells,109,0.108225407851
seminal vesicle - glandular cells,758,0.0683391929295
seminal vesicle - glandular cells,902,0.0953801739096
seminal vesicle - glandular cells,967,0.175262789641
seminal vesicle - glandular cells,4,0.55542412224
seminal vesicle - glandular cells,4,0.502877992684
seminal vesicle - glandular cells,5,-0.159456046613
seminal vesicle - glandular cells,31,0.463421913013
seminal vesicle - glandular cells,8,0.476277831366
seminal vesicle - glandular cells,55,0.339417077019
seminal vesicle - glandular cells,17,0.172202032434
seminal vesicle - glandular cells,8,0.661681703206
seminal vesicle - glandular cells,12,0.418424714978
seminal vesicle - glandular cells,4,0.617933289032
seminal vesicle - glandular cells,4,0.348100000178
seminal vesicle - glandular cells,4,0.6209653995
skeletal muscle - myocytes,231,0.289913589708
skeletal muscle - myocytes,382,0.12695753658
skeletal muscle - myocytes,302,0.0115649222892
skeletal muscle - myocytes,1649,0.11605039729
skeletal muscle - myocytes,308,0.106252734805
skeletal muscle - myocytes,9,0.41513849558
skeletal muscle - myocytes,125,0.0617905552712
skeletal muscle - myocytes,765,0.0649097377194
skeletal muscle - myocytes,216,0.0554009931174
skeletal muscle - myocytes,590,-0.0154513161989
skeletal muscle - myocytes,1069,0.164100289038
skeletal muscle - myocytes,4,0.502877992684
skeletal muscle - myocytes,289,0.120652277179
skeletal muscle - myocytes,7,0.575635565005
skeletal muscle - myocytes,5,-0.159456046613
skeletal muscle - myocytes,32,0.457181291769
skeletal muscle - myocytes,8,0.476277831366
skeletal muscle - myocytes,53,0.380796348409
skeletal muscle - myocytes,17,0.172202032434
skeletal muscle - myocytes,8,0.661681703206
skeletal muscle - myocytes,4,0.525786989923
skeletal muscle - myocytes,4,0.617933289032
skeletal muscle - myocytes,4,0.348100000178
skeletal muscle - myocytes,4,0.6209653995
skeletal muscle - myocytes,4,0.701589084323
skin - Langerhans,231,0.289913589708
skin - Langerhans,384,0.124723664963
skin - Langerhans,344,0.0127116641226
skin - Langerhans,1599,0.120699487769
skin - Langerhans,307,0.106957252582
skin - Langerhans,9,0.41513849558
skin - Langerhans,100,0.057901350622
skin - Langerhans,28,0.174613800573
skin - Langerhans,773,0.0660120913187
skin - Langerhans,229,0.0538655233716
skin - Langerhans,760,0.0162396027455
skin - Langerhans,1045,0.165942951905
skin - Langerhans,21,0.110763112381
skin - Langerhans,7,0.575635565005
skin - Langerhans,124,0.140873099392
skin - Langerhans,5,-0.159456046613
skin - Langerhans,7,-0.0331285857563
skin - Langerhans,31,0.463421913013
skin - Langerhans,53,0.380796348409
skin - Langerhans,8,0.661681703206
skin - Langerhans,8,0.476277831366
skin - Langerhans,4,0.617933289032
skin - Langerhans,4,0.348100000178
skin - Langerhans,4,0.6209653995
skin - Langerhans,4,0.701589084323
skin - fibroblasts,231,0.289913589708
skin - fibroblasts,414,0.120835793116
skin - fibroblasts,1198,0.134642686826
skin - fibroblasts,1673,0.12039930747
skin - fibroblasts,312,0.104961200592
skin - fibroblasts,9,0.41513849558
skin - fibroblasts,120,0.0919257501905
skin - fibroblasts,93,0.0613581662135
skin - fibroblasts,823,0.0631235353376
skin - fibroblasts,821,0.0101686553026
skin - fibroblasts,239,0.0625703600888
skin - fibroblasts,47,0.295352956105
skin - fibroblasts,6,0.248301132423
skin - fibroblasts,7,0.575635565005
skin - fibroblasts,5,-0.159456046613
skin - fibroblasts,6,0.462762545641
skin - fibroblasts,8,0.476277831366
skin - fibroblasts,53,0.380796348409
skin - fibroblasts,8,0.661681703206
skin - fibroblasts,4,0.617933289032
skin - fibroblasts,4,0.348100000178
skin - fibroblasts,4,0.6209653995
skin - fibroblasts,4,0.701589084323
skin - keratinocytes,231,0.289913589708
skin - keratinocytes,448,0.115140575221
skin - keratinocytes,331,0.00281617572147
skin - keratinocytes,1605,0.118765835513
skin - keratinocytes,308,0.107987701591
skin - keratinocytes,9,0.41513849558
skin - keratinocytes,240,0.0552494154778
skin - keratinocytes,28,0.174613800573
skin - keratinocytes,819,0.0659687452313
skin - keratinocytes,784,0.0118121231751
skin - keratinocytes,1096,0.161952223276
skin - keratinocytes,21,0.110763112381
skin - keratinocytes,7,0.575635565005
skin - keratinocytes,5,-0.159456046613
skin - keratinocytes,30,0.0712503950296
skin - keratinocytes,7,-0.0331285857563
skin - keratinocytes,31,0.463421913013
skin - keratinocytes,8,0.476277831366
skin - keratinocytes,53,0.380796348409
skin - keratinocytes,8,0.661681703206
skin - keratinocytes,4,0.525786989923
skin - keratinocytes,4,0.617933289032
skin - keratinocytes,4,0.348100000178
skin - keratinocytes,4,0.6209653995
skin - keratinocytes,4,0.701589084323
skin - melanocytes,231,0.289913589708
skin - melanocytes,420,0.11259167575
skin - melanocytes,319,0.0104130512489
skin - melanocytes,1581,0.119923807267
skin - melanocytes,309,0.106402675073
skin - melanocytes,236,0.0547256765973
skin - melanocytes,9,0.41513849558
skin - melanocytes,127,0.110785409852
skin - melanocytes,28,0.174613800573
skin - melanocytes,823,0.0654703530282
skin - melanocytes,790,0.013263615719
skin - melanocytes,1091,0.158125185774
skin - melanocytes,32,0.457181291769
skin - melanocytes,7,0.575635565005
skin - melanocytes,5,-0.159456046613
skin - melanocytes,53,0.380796348409
skin - melanocytes,8,0.661681703206
skin - melanocytes,8,0.476277831366
skin - melanocytes,4,0.617933289032
skin - melanocytes,4,0.348100000178
skin - melanocytes,4,0.6209653995
small intestine - glandular cells,237,0.287986236502
small intestine - glandular cells,443,0.119022395106
small intestine - glandular cells,1284,0.125391876524
small intestine - glandular cells,1625,0.119431029589
small intestine - glandular cells,309,0.105522135141
small intestine - glandular cells,9,0.41513849558
small intestine - glandular cells,28,0.174613800573
small intestine - glandular cells,766,0.0628949564431
small intestine - glandular cells,771,0.0128670263437
small intestine - glandular cells,135,0.174042495561
small intestine - glandular cells,230,0.038103469741
small intestine - glandular cells,79,0.0726588069109
small intestine - glandular cells,21,0.110763112381
small intestine - glandular cells,7,0.575635565005
small intestine - glandular cells,13,0.307057163646
small intestine - glandular cells,5,-0.159456046613
small intestine - glandular cells,7,-0.0331285857563
small intestine - glandular cells,31,0.463421913013
small intestine - glandular cells,53,0.380796348409
small intestine - glandular cells,8,0.661681703206
small intestine - glandular cells,4,0.525786989923
small intestine - glandular cells,8,0.476277831366
small intestine - glandular cells,4,0.617933289032
small intestine - glandular cells,4,0.348100000178
small intestine - glandular cells,4,0.6209653995
small intestine - glandular cells,4,0.701589084323
smooth muscle - smooth muscle cells,231,0.289913589708
smooth muscle - smooth muscle cells,436,0.115608137145
smooth muscle - smooth muscle cells,313,0.00997173850632
smooth muscle - smooth muscle cells,1649,0.116606132491
smooth muscle - smooth muscle cells,306,0.108209418349
smooth muscle - smooth muscle cells,9,0.41513849558
smooth muscle - smooth muscle cells,28,0.174613800573
smooth muscle - smooth muscle cells,894,0.0657603909906
smooth muscle - smooth muscle cells,782,0.00931424790361
smooth muscle - smooth muscle cells,1078,0.163728674588
smooth muscle - smooth muscle cells,164,0.0411732265325
smooth muscle - smooth muscle cells,63,0.150194499286
smooth muscle - smooth muscle cells,7,0.575635565005
smooth muscle - smooth muscle cells,5,-0.159456046613
smooth muscle - smooth muscle cells,7,-0.0331285857563
smooth muscle - smooth muscle cells,32,0.457181291769
smooth muscle - smooth muscle cells,8,0.476277831366
smooth muscle - smooth muscle cells,53,0.380796348409
smooth muscle - smooth muscle cells,8,0.661681703206
smooth muscle - smooth muscle cells,4,0.617933289032
smooth muscle - smooth muscle cells,4,0.348100000178
smooth muscle - smooth muscle cells,4,0.6209653995
smooth muscle - smooth muscle cells,4,0.701589084323
spleen - cells in red pulp,654,0.0334170196239
spleen - cells in red pulp,1566,0.123187311424
spleen - cells in red pulp,663,0.059333855015
spleen - cells in red pulp,231,0.273426746146
spleen - cells in red pulp,501,0.108808722821
spleen - cells in red pulp,694,-0.0118780576661
spleen - cells in red pulp,134,0.073049363393
spleen - cells in red pulp,809,0.165696263012
spleen - cells in red pulp,662,0.0965133075576
spleen - cells in red pulp,4,0.55542412224
spleen - cells in red pulp,45,0.258408655359
spleen - cells in red pulp,4,0.502877992684
spleen - cells in red pulp,5,-0.159456046613
spleen - cells in red pulp,8,0.476277831366
spleen - cells in red pulp,55,0.339417077019
spleen - cells in red pulp,24,0.00144558090758
spleen - cells in red pulp,8,0.661681703206
spleen - cells in red pulp,7,0.425013804424
spleen - cells in red pulp,4,0.617933289032
spleen - cells in red pulp,4,0.348100000178
spleen - cells in red pulp,6,0.179637732547
spleen - cells in red pulp,4,0.6209653995
spleen - cells in white pulp,231,0.289913589708
spleen - cells in white pulp,415,0.12567308648
spleen - cells in white pulp,1238,0.129800894744
spleen - cells in white pulp,1659,0.121220633734
spleen - cells in white pulp,306,0.106757944747
spleen - cells in white pulp,9,0.41513849558
spleen - cells in white pulp,125,0.0666685952308
spleen - cells in white pulp,781,0.0609981813058
spleen - cells in white pulp,791,0.0085007579608
spleen - cells in white pulp,288,0.0662461527986
spleen - cells in white pulp,69,0.0959264420123
spleen - cells in white pulp,7,0.575635565005
spleen - cells in white pulp,19,0.141902039138
spleen - cells in white pulp,5,-0.159456046613
spleen - cells in white pulp,13,0.108987607868
spleen - cells in white pulp,31,0.463421913013
spleen - cells in white pulp,8,0.476277831366
spleen - cells in white pulp,53,0.380796348409
spleen - cells in white pulp,17,0.172202032434
spleen - cells in white pulp,8,0.661681703206
spleen - cells in white pulp,4,0.617933289032
spleen - cells in white pulp,4,0.348100000178
spleen - cells in white pulp,4,0.6209653995
spleen - cells in white pulp,4,0.701589084323
"stomach, lower - glandular cells",231,0.284431703393
"stomach, lower - glandular cells",602,0.118537178485
"stomach, lower - glandular cells",1162,0.141810653282
"stomach, lower - glandular cells",1420,0.115998173282
"stomach, lower - glandular cells",306,0.111022881875
"stomach, lower - glandular cells",186,0.0276944117767
"stomach, lower - glandular cells",9,0.41513849558
"stomach, lower - glandular cells",1074,0.018665865555
"stomach, lower - glandular cells",129,0.0507642483584
"stomach, lower - glandular cells",760,0.0656860956127
"stomach, lower - glandular cells",55,0.339417077019
"stomach, lower - glandular cells",6,0.248301132423
"stomach, lower - glandular cells",7,0.454615841932
"stomach, lower - glandular cells",71,0.0365371207248
"stomach, lower - glandular cells",5,-0.159456046613
"stomach, lower - glandular cells",31,0.463421913013
"stomach, lower - glandular cells",8,0.281013311938
"stomach, lower - glandular cells",8,0.661681703206
"stomach, lower - glandular cells",4,0.525786989923
"stomach, lower - glandular cells",6,0.516772256402
"stomach, lower - glandular cells",4,0.617933289032
"stomach, lower - glandular cells",4,0.348100000178
"stomach, lower - glandular cells",4,0.6209653995
"stomach, upper - glandular cells",232,0.289096177285
"stomach, upper - glandular cells",409,0.123739926602
"stomach, upper - glandular cells",409,0.0271248449497
"stomach, upper - glandular cells",1614,0.122731745904
"stomach, upper - glandular cells",306,0.106539429784
"stomach, upper - glandular cells",132,0.113344314906
"stomach, upper - glandular cells",9,0.41513849558
"stomach, upper - glandular cells",125,0.0444680488747
"stomach, upper - glandular cells",785,0.0629578881594
"stomach, upper - glandular cells",764,0.0142687318463
"stomach, upper - glandular cells",1136,0.153266487379
"stomach, upper - glandular cells",21,0.110763112381
"stomach, upper - glandular cells",7,0.575635565005
"stomach, upper - glandular cells",5,0.240876228843
"stomach, upper - glandular cells",5,-0.159456046613
"stomach, upper - glandular cells",31,0.463421913013
"stomach, upper - glandular cells",8,0.476277831366
"stomach, upper - glandular cells",53,0.380796348409
"stomach, upper - glandular cells",17,0.172202032434
"stomach, upper - glandular cells",8,0.661681703206
"stomach, upper - glandular cells",4,0.617933289032
"stomach, upper - glandular cells",4,0.348100000178
"stomach, upper - glandular cells",4,0.6209653995
"stomach, upper - glandular cells",4,0.701589084323
testis - Leydig cells,231,0.289913589708
testis - Leydig cells,406,0.122160333872
testis - Leydig cells,310,0.0112901924112
testis - Leydig cells,1580,0.121126051518
testis - Leydig cells,307,0.106957252582
testis - Leydig cells,9,0.41513849558
testis - Leydig cells,100,0.0689823076909
testis - Leydig cells,786,0.0617171898369
testis - Leydig cells,895,0.0137420291545
testis - Leydig cells,1051,0.165035582967
testis - Leydig cells,66,0.156685050326
testis - Leydig cells,226,0.0495779524248
testis - Leydig cells,21,0.110763112381
testis - Leydig cells,7,0.575635565005
testis - Leydig cells,5,-0.159456046613
testis - Leydig cells,8,0.476277831366
testis - Leydig cells,53,0.380796348409
testis - Leydig cells,8,0.661681703206
testis - Leydig cells,4,0.525786989923
testis - Leydig cells,4,0.617933289032
testis - Leydig cells,4,0.348100000178
testis - Leydig cells,4,0.6209653995
testis - Leydig cells,4,0.701589084323
testis - cells in seminiferus ducts,240,0.266076949854
testis - cells in seminiferus ducts,301,0.113112514587
testis - cells in seminiferus ducts,454,0.0952249705553
testis - cells in seminiferus ducts,1696,0.119462666714
testis - cells in seminiferus ducts,493,0.0903215343362
testis - cells in seminiferus ducts,886,0.0131382284471
testis - cells in seminiferus ducts,682,0.0431317179129
testis - cells in seminiferus ducts,132,0.0929614093563
testis - cells in seminiferus ducts,108,0.0438079565662
testis - cells in seminiferus ducts,852,0.166605434944
testis - cells in seminiferus ducts,89,0.0669767828009
testis - cells in seminiferus ducts,21,0.110763112381
testis - cells in seminiferus ducts,15,-0.0035735824296
testis - cells in seminiferus ducts,7,0.575635565005
testis - cells in seminiferus ducts,5,0.240876228843
testis - cells in seminiferus ducts,5,-0.159456046613
testis - cells in seminiferus ducts,55,0.348849627427
testis - cells in seminiferus ducts,18,0.172202032434
testis - cells in seminiferus ducts,8,0.661681703206
testis - cells in seminiferus ducts,8,0.476277831366
testis - cells in seminiferus ducts,4,0.617933289032
testis - cells in seminiferus ducts,4,0.348100000178
testis - cells in seminiferus ducts,4,0.6209653995
testis - cells in seminiferus ducts,5,0.558183426548
thyroid gland - glandular cells,235,0.276176339253
thyroid gland - glandular cells,481,0.114861588806
thyroid gland - glandular cells,448,0.0439189581274
thyroid gland - glandular cells,1724,0.122228249775
thyroid gland - glandular cells,448,0.0890228616606
thyroid gland - glandular cells,665,-0.0141420209064
thyroid gland - glandular cells,9,0.41513849558
thyroid gland - glandular cells,169,0.021803729754
thyroid gland - glandular cells,969,0.166201664797
thyroid gland - glandular cells,627,0.0651925779336
thyroid gland - glandular cells,85,0.113130384669
thyroid gland - glandular cells,6,0.248301132423
thyroid gland - glandular cells,7,0.575635565005
thyroid gland - glandular cells,79,0.154623177751
thyroid gland - glandular cells,5,-0.159456046613
thyroid gland - glandular cells,31,0.463421913013
thyroid gland - glandular cells,55,0.339417077019
thyroid gland - glandular cells,17,0.172202032434
thyroid gland - glandular cells,8,0.661681703206
thyroid gland - glandular cells,6,0.516772256402
thyroid gland - glandular cells,4,0.617933289032
thyroid gland - glandular cells,4,0.348100000178
thyroid gland - glandular cells,4,0.6209653995
tonsil - germinal center cells,231,0.289913589708
tonsil - germinal center cells,412,0.126732545414
tonsil - germinal center cells,1194,0.132251601077
tonsil - germinal center cells,1634,0.1192948354
tonsil - germinal center cells,310,0.105323827915
tonsil - germinal center cells,9,0.41513849558
tonsil - germinal center cells,242,0.0452535944206
tonsil - germinal center cells,114,0.0587663753408
tonsil - germinal center cells,845,0.0633623084514
tonsil - germinal center cells,849,0.0110691296575
tonsil - germinal center cells,108,0.192647995348
tonsil - germinal center cells,7,0.575635565005
tonsil - germinal center cells,13,0.307057163646
tonsil - germinal center cells,5,-0.159456046613
tonsil - germinal center cells,31,0.463421913013
tonsil - germinal center cells,8,0.476277831366
